trial,value,state,STOP_LOSS_PCT,total_trades,win_rate,sharpe_ratio,max_drawdown_pct,final_capital
90,-1000.0,TrialState.COMPLETE,0.05350684936518489,,,,,
91,-1000.0,TrialState.COMPLETE,0.05960000766962509,,,,,
92,-1000.0,TrialState.COMPLETE,0.04444282212432739,,,,,
93,-1000.0,TrialState.COMPLETE,0.0482964676431943,,,,,
94,-1000.0,TrialState.COMPLETE,0.03460486677066532,,,,,
95,-1000.0,TrialState.COMPLETE,0.0415357576804322,,,,,
96,-1000.0,TrialState.COMPLETE,0.06534884989639463,,,,,
97,-1000.0,TrialState.COMPLETE,0.06033701477665303,,,,,
98,-1000.0,TrialState.COMPLETE,0.051644805892804575,,,,,
99,-1000.0,TrialState.COMPLETE,0.17487479211985876,,,,,
100,-1000.0,TrialState.COMPLETE,0.03152031838815187,,,,,
101,-1000.0,TrialState.COMPLETE,0.023659921603146717,,,,,
102,-1000.0,TrialState.COMPLETE,0.04481706965309761,,,,,
103,-1000.0,TrialState.COMPLETE,0.055721591575488734,,,,,
104,-1000.0,TrialState.COMPLETE,0.047878967903430075,,,,,
105,-1000.0,TrialState.COMPLETE,0.07047646005054256,,,,,
106,-1000.0,TrialState.COMPLETE,0.04020926044107692,,,,,
107,-1000.0,TrialState.COMPLETE,0.05725388246565828,,,,,
108,-1000.0,TrialState.COMPLETE,0.03634859852440113,,,,,
109,-1000.0,TrialState.COMPLETE,0.045603242551338914,,,,,
110,-1000.0,TrialState.COMPLETE,0.05289090351774188,,,,,
111,-1000.0,TrialState.COMPLETE,0.06150388802859565,,,,,
112,-1000.0,TrialState.COMPLETE,0.04939916672979087,,,,,
113,-1000.0,TrialState.COMPLETE,0.06645522040289194,,,,,
114,-1000.0,TrialState.COMPLETE,0.04030416323579632,,,,,
115,-1000.0,TrialState.COMPLETE,0.054134127086397796,,,,,
116,-1000.0,TrialState.COMPLETE,0.04597737674239053,,,,,
117,-1000.0,TrialState.COMPLETE,0.05868882759037271,,,,,
118,-1000.0,TrialState.COMPLETE,0.05119906348634794,,,,,
119,-1000.0,TrialState.COMPLETE,0.06362269112575027,,,,,
120,-1000.0,TrialState.COMPLETE,0.08888172589597773,,,,,
121,-1000.0,TrialState.COMPLETE,0.04273425694449424,,,,,
122,-1000.0,TrialState.COMPLETE,0.06866533266602931,,,,,
123,-1000.0,TrialState.COMPLETE,0.056257671357835354,,,,,
124,-1000.0,TrialState.COMPLETE,0.04977554896406275,,,,,
125,-1000.0,TrialState.COMPLETE,0.073974922878287,,,,,
126,-1000.0,TrialState.COMPLETE,0.061196368038214544,,,,,
127,-1000.0,TrialState.COMPLETE,0.11123150554873958,,,,,
128,-1000.0,TrialState.COMPLETE,0.07873709140052863,,,,,
129,-1000.0,TrialState.COMPLETE,0.037150284281430995,,,,,
130,-1000.0,TrialState.COMPLETE,0.06719185082205692,,,,,
131,-1000.0,TrialState.COMPLETE,0.047000254356514774,,,,,
132,-1000.0,TrialState.COMPLETE,0.030718997529082123,,,,,
133,-1000.0,TrialState.COMPLETE,0.05305424666196323,,,,,
134,-1000.0,TrialState.COMPLETE,0.02156311049971845,,,,,
135,-1000.0,TrialState.COMPLETE,0.028498771726432236,,,,,
136,-1000.0,TrialState.COMPLETE,0.044422343016856214,,,,,
137,-1000.0,TrialState.COMPLETE,0.0343970113403288,,,,,
138,-1000.0,TrialState.COMPLETE,0.056771411716921266,,,,,
139,-1000.0,TrialState.COMPLETE,0.12293324817130032,,,,,
140,-1000.0,TrialState.COMPLETE,0.0403194237044771,,,,,
141,-1000.0,TrialState.COMPLETE,0.0586176285390298,,,,,
142,-1000.0,TrialState.COMPLETE,0.050444324025279125,,,,,
143,-1000.0,TrialState.COMPLETE,0.028698368831553238,,,,,
144,-1000.0,TrialState.COMPLETE,0.020024381454444188,,,,,
145,-1000.0,TrialState.COMPLETE,0.027042651596606463,,,,,
146,-1000.0,TrialState.COMPLETE,0.04316012501317113,,,,,
147,-1000.0,TrialState.COMPLETE,0.022808278096471152,,,,,
148,-1000.0,TrialState.COMPLETE,0.14200913889462746,,,,,
149,-1000.0,TrialState.COMPLETE,0.048102428114308586,,,,,
150,-1000.0,TrialState.COMPLETE,0.05379972379622248,,,,,
151,-1000.0,TrialState.COMPLETE,0.0351567724818314,,,,,
152,-1000.0,TrialState.COMPLETE,0.024103859463749242,,,,,
153,-1000.0,TrialState.COMPLETE,0.025951231874917536,,,,,
154,-1000.0,TrialState.COMPLETE,0.03825214098442625,,,,,
155,-1000.0,TrialState.COMPLETE,0.03244022562897746,,,,,
156,-1000.0,TrialState.COMPLETE,0.05050055548709365,,,,,
157,-1000.0,TrialState.COMPLETE,0.061705433909774246,,,,,
158,-1000.0,TrialState.COMPLETE,0.04573565078148806,,,,,
159,-1000.0,TrialState.COMPLETE,0.05681816357288402,,,,,
160,-1000.0,TrialState.COMPLETE,0.06414952277509507,,,,,
161,-1000.0,TrialState.COMPLETE,0.020704965742893287,,,,,
162,-1000.0,TrialState.COMPLETE,0.05085366561073885,,,,,
163,-1000.0,TrialState.COMPLETE,0.05507690066053061,,,,,
164,-1000.0,TrialState.COMPLETE,0.040605251341713416,,,,,
165,-1000.0,TrialState.COMPLETE,0.04796164538416175,,,,,
166,-1000.0,TrialState.COMPLETE,0.05342493161982159,,,,,
167,-1000.0,TrialState.COMPLETE,0.04348176538312891,,,,,
168,-1000.0,TrialState.COMPLETE,0.05926252342656288,,,,,
169,-1000.0,TrialState.COMPLETE,0.07184801017382858,,,,,
170,-1000.0,TrialState.COMPLETE,0.09345513753653181,,,,,
171,-1000.0,TrialState.COMPLETE,0.04695372061680106,,,,,
172,-1000.0,TrialState.COMPLETE,0.03904253446778083,,,,,
173,-1000.0,TrialState.COMPLETE,0.051953258197757674,,,,,
174,-1000.0,TrialState.COMPLETE,0.04324449897096526,,,,,
175,-1000.0,TrialState.COMPLETE,0.030124439876889182,,,,,
176,-1000.0,TrialState.COMPLETE,0.04862499430446244,,,,,
177,-1000.0,TrialState.COMPLETE,0.03357697355933821,,,,,
178,-1000.0,TrialState.COMPLETE,0.0557945728186686,,,,,
179,-1000.0,TrialState.COMPLETE,0.0248604407149283,,,,,
180,-1000.0,TrialState.COMPLETE,0.04518116331226299,,,,,
181,-1000.0,TrialState.COMPLETE,0.05186712468154446,,,,,
182,-1000.0,TrialState.COMPLETE,0.06058071282070475,,,,,
183,-1000.0,TrialState.COMPLETE,0.05677905352399786,,,,,
184,-1000.0,TrialState.COMPLETE,0.16913455436599517,,,,,
185,-1000.0,TrialState.COMPLETE,0.06569824234124694,,,,,
186,-1000.0,TrialState.COMPLETE,0.02015665288469336,,,,,
187,-1000.0,TrialState.COMPLETE,0.04911725582638678,,,,,
188,-1000.0,TrialState.COMPLETE,0.0418601578707856,,,,,
189,-1000.0,TrialState.COMPLETE,0.054023140711100405,,,,,
190,-1000.0,TrialState.COMPLETE,0.057867626476423926,,,,,
191,-1000.0,TrialState.COMPLETE,0.04645351329586032,,,,,
192,-1000.0,TrialState.COMPLETE,0.05086277211382142,,,,,
193,-1000.0,TrialState.COMPLETE,0.09793344898870285,,,,,
194,-1000.0,TrialState.COMPLETE,0.1498066971181048,,,,,
195,-1000.0,TrialState.COMPLETE,0.0855331050000627,,,,,
196,-1000.0,TrialState.COMPLETE,0.06278682866640088,,,,,
197,-1000.0,TrialState.COMPLETE,0.051058721697173515,,,,,
198,-1000.0,TrialState.COMPLETE,0.10416477105735417,,,,,
199,-1000.0,TrialState.COMPLETE,0.1162255207944509,,,,,
